検査設備ID,検査設備名,検査設備名_検査表表示用,設置場所ID,設置場所_計画表示用,設備カテゴリID,設置年月日,稼働年月日,所管区ID,実施基準対象設備フラグ,廃止フラグ,廃止日,休止フラグ,休止期間_開始日,休止期間_終了日,関連検査設備ID,補足,任意項目,直営保守,表示順,論理削除フラグ,更新日時,更新者ID,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9,予備10,状態,ワークフローパターン,場所名称,路線名称,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,所管区コード1,所管区名称1,所管区コード2,所管区名称2,関連検査設備名称,氏名,変更理由
326,電車線路設備-サードレール及び付属装置-本線-一般部_銀座駅～京橋Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-一般部_銀座駅～京橋Ｂ_銀座線電機区,1,銀座駅～京橋Ｂ,123,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,326,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
327,電車線路設備-サードレール及び付属装置-本線-一般部_京橋駅～日本橋Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-一般部_京橋駅～日本橋Ｂ_銀座線電機区,1,京橋駅～日本橋Ｂ,123,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,327,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
328,電車線路設備-サードレール及び付属装置-本線-一般部_日本橋駅～三越前Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-一般部_日本橋駅～三越前Ｂ_銀座線電機区,1,日本橋駅～三越前Ｂ,123,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,328,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
329,電車線路設備-サードレール及び付属装置-本線-一般部_三越前駅～神田Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-一般部_三越前駅～神田Ｂ_銀座線電機区,1,三越前駅～神田Ｂ,123,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,329,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
330,電車線路設備-サードレール及び付属装置-本線-一般部_神田駅～末広町Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-一般部_神田駅～末広町Ｂ_銀座線電機区,1,神田駅～末広町Ｂ,123,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,330,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
331,電車線路設備-サードレール及び付属装置-本線-一般部_末広町駅～上野広小路Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-一般部_末広町駅～上野広小路Ｂ_銀座線電機区,1,末広町駅～上野広小路Ｂ,123,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,331,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
332,電車線路設備-サードレール及び付属装置-本線-一般部_上野広小路駅～上野Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-一般部_上野広小路駅～上野Ｂ_銀座線電機区,1,上野広小路駅～上野Ｂ,123,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,332,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
333,電車線路設備-サードレール及び付属装置-本線-一般部_上野駅～稲荷町Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-一般部_上野駅～稲荷町Ｂ_銀座線電機区,1,上野駅～稲荷町Ｂ,123,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,333,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
334,電車線路設備-サードレール及び付属装置-本線-一般部_稲荷町駅～田原町Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-一般部_稲荷町駅～田原町Ｂ_銀座線電機区,1,稲荷町駅～田原町Ｂ,123,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,334,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
335,電車線路設備-サードレール及び付属装置-本線-一般部_田原町駅～浅草駅Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-一般部_田原町駅～浅草駅Ｂ_銀座線電機区,1,田原町駅～浅草駅Ｂ,123,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,335,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
336,電車線路設備-サードレール及び付属装置-本線以外-一般部_渋谷車両基地_銀座線電機区,電車線路設備-サードレール及び付属装置-本線以外-一般部_渋谷車両基地_銀座線電機区,1,渋谷車両基地,126,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,336,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,03_本線以外,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
337,電車線路設備-サードレール及び付属装置-本線以外-一般部_溜池山王留置線Ｃ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線以外-一般部_溜池山王留置線Ｃ_銀座線電機区,1,溜池山王留置線Ｃ,126,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,337,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,03_本線以外,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
338,電車線路設備-サードレール及び付属装置-本線以外-一般部_溜池山王留置線Ⅾ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線以外-一般部_溜池山王留置線Ⅾ_銀座線電機区,1,溜池山王留置線Ⅾ,126,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,338,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,03_本線以外,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
339,電車線路設備-サードレール及び付属装置-本線以外-一般部_新橋留置線Ｃ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線以外-一般部_新橋留置線Ｃ_銀座線電機区,1,新橋留置線Ｃ,126,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,339,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,03_本線以外,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
340,電車線路設備-サードレール及び付属装置-本線以外-一般部_新橋留置線Ⅾ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線以外-一般部_新橋留置線Ⅾ_銀座線電機区,1,新橋留置線Ⅾ,126,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,340,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,03_本線以外,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
341,電車線路設備-サードレール及び付属装置-本線以外-一般部_上野通路線_銀座線電機区,電車線路設備-サードレール及び付属装置-本線以外-一般部_上野通路線_銀座線電機区,1,上野通路線,126,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,341,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,03_本線以外,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
342,電車線路設備-サードレール及び付属装置-本線以外-一般部_上野車両基地_銀座線電機区,電車線路設備-サードレール及び付属装置-本線以外-一般部_上野車両基地_銀座線電機区,1,上野車両基地,126,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,342,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,03_本線以外,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
343,電車線路設備-サードレール及び付属装置-本線以外-一般部_浅草奥取り_銀座線電機区,電車線路設備-サードレール及び付属装置-本線以外-一般部_浅草奥取り_銀座線電機区,1,浅草奥取り,126,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,343,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,03_本線以外,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
344,電車線路設備-サードレール及び付属装置-本線以外-一般部_溜池山王留置線Ｄ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線以外-一般部_溜池山王留置線Ｄ_銀座線電機区,1,溜池山王留置線Ｄ,126,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,344,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,03_本線以外,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
345,電車線路設備-サードレール及び付属装置-本線以外-一般部_新橋留置線Ｄ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線以外-一般部_新橋留置線Ｄ_銀座線電機区,1,新橋留置線Ｄ,126,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,345,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,03_本線以外,01_一般部,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
346,電車線路設備-サードレール及び付属装置-本線-区分開閉器_渋谷駅～表参道Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_渋谷駅～表参道Ａ_銀座線電機区,1,渋谷駅～表参道Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,346,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
347,電車線路設備-サードレール及び付属装置-本線-区分開閉器_表参道駅～外苑前Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_表参道駅～外苑前Ａ_銀座線電機区,1,表参道駅～外苑前Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,347,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
348,電車線路設備-サードレール及び付属装置-本線-区分開閉器_外苑前駅～青山一丁目Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_外苑前駅～青山一丁目Ａ_銀座線電機区,1,外苑前駅～青山一丁目Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,348,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
349,電車線路設備-サードレール及び付属装置-本線-区分開閉器_青山一丁目駅～赤坂見附Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_青山一丁目駅～赤坂見附Ａ_銀座線電機区,1,青山一丁目駅～赤坂見附Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,349,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
350,電車線路設備-サードレール及び付属装置-本線-区分開閉器_赤坂見附駅～溜池山王Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_赤坂見附駅～溜池山王Ａ_銀座線電機区,1,赤坂見附駅～溜池山王Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,350,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
351,電車線路設備-サードレール及び付属装置-本線-区分開閉器_溜池山王駅～虎ノ門Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_溜池山王駅～虎ノ門Ａ_銀座線電機区,1,溜池山王駅～虎ノ門Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,351,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
352,電車線路設備-サードレール及び付属装置-本線-区分開閉器_虎ノ門駅～新橋Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_虎ノ門駅～新橋Ａ_銀座線電機区,1,虎ノ門駅～新橋Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,352,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
353,電車線路設備-サードレール及び付属装置-本線-区分開閉器_新橋駅～銀座Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_新橋駅～銀座Ａ_銀座線電機区,1,新橋駅～銀座Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,353,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
354,電車線路設備-サードレール及び付属装置-本線-区分開閉器_銀座駅～京橋Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_銀座駅～京橋Ａ_銀座線電機区,1,銀座駅～京橋Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,354,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
355,電車線路設備-サードレール及び付属装置-本線-区分開閉器_京橋駅～日本橋Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_京橋駅～日本橋Ａ_銀座線電機区,1,京橋駅～日本橋Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,355,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
356,電車線路設備-サードレール及び付属装置-本線-区分開閉器_日本橋駅～三越前Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_日本橋駅～三越前Ａ_銀座線電機区,1,日本橋駅～三越前Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,356,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
357,電車線路設備-サードレール及び付属装置-本線-区分開閉器_三越前駅～神田Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_三越前駅～神田Ａ_銀座線電機区,1,三越前駅～神田Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,357,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
358,電車線路設備-サードレール及び付属装置-本線-区分開閉器_神田駅～末広町Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_神田駅～末広町Ａ_銀座線電機区,1,神田駅～末広町Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,358,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
359,電車線路設備-サードレール及び付属装置-本線-区分開閉器_末広町駅～上野広小路Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_末広町駅～上野広小路Ａ_銀座線電機区,1,末広町駅～上野広小路Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,359,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
360,電車線路設備-サードレール及び付属装置-本線-区分開閉器_上野広小路駅～上野Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_上野広小路駅～上野Ａ_銀座線電機区,1,上野広小路駅～上野Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,360,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
361,電車線路設備-サードレール及び付属装置-本線-区分開閉器_上野駅～稲荷町Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_上野駅～稲荷町Ａ_銀座線電機区,1,上野駅～稲荷町Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,361,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
362,電車線路設備-サードレール及び付属装置-本線-区分開閉器_稲荷町駅～田原町Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_稲荷町駅～田原町Ａ_銀座線電機区,1,稲荷町駅～田原町Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,362,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
363,電車線路設備-サードレール及び付属装置-本線-区分開閉器_田原町駅～浅草駅Ａ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_田原町駅～浅草駅Ａ_銀座線電機区,1,田原町駅～浅草駅Ａ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,363,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
364,電車線路設備-サードレール及び付属装置-本線-区分開閉器_渋谷駅～表参道Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_渋谷駅～表参道Ｂ_銀座線電機区,1,渋谷駅～表参道Ｂ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,364,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
365,電車線路設備-サードレール及び付属装置-本線-区分開閉器_表参道駅～外苑前Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_表参道駅～外苑前Ｂ_銀座線電機区,1,表参道駅～外苑前Ｂ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,365,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
366,電車線路設備-サードレール及び付属装置-本線-区分開閉器_外苑前駅～青山一丁目Ｂ_銀座線電機区,電車線路設備-サードレール及び付属装置-本線-区分開閉器_外苑前駅～青山一丁目Ｂ_銀座線電機区,1,外苑前駅～青山一丁目Ｂ,124,NULL,NULL,55,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,366,0,2023-04-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,銀座線,銀座線,02_電力【電路】,02_電車線路設備,03_サードレール及び付属装置,02_本線,02_区分開閉器,NULL,6,鉄道本部電気部電機区,1020366000,銀座線電機区,NULL,NULL,NULL
